nominal	data	curs	cdx
1	2007.12.05	24,4733	Доллар США
1	2007.12.06	24,4236	Доллар США
1	2007.12.07	24,5506	Доллар США
1	2007.12.08	24,5295	Доллар США
1	2007.12.11	24,4880	Доллар США
1	2007.12.12	24,4174	Доллар США
1	2007.12.13	24,4432	Доллар США
1	2007.12.14	24,4286	Доллар США
1	2007.12.15	24,5092	Доллар США
1	2007.12.18	24,7060	Доллар США
1	2007.12.19	24,7236	Доллар США
1	2007.12.20	24,7281	Доллар США
1	2007.12.21	24,7529	Доллар США
1	2007.12.22	24,7235	Доллар США
1	2007.12.25	24,7307	Доллар США
1	2007.12.26	24,7196	Доллар США
1	2007.12.27	24,7019	Доллар США
1	2007.12.28	24,6387	Доллар США
1	2007.12.29	24,5398	Доллар США
1	2007.12.30	24,5462	Доллар США
1	2008.01.10	24,4387	Доллар США
1	2008.01.11	24,4796	Доллар США
1	2008.01.12	24,3671	Доллар США
1	2008.01.15	24,2913	Доллар США
1	2008.01.16	24,2858	Доллар США
1	2008.01.17	24,3367	Доллар США
1	2008.01.18	24,5043	Доллар США
1	2008.01.19	24,5076	Доллар США
1	2008.01.22	24,6456	Доллар США
1	2008.01.23	24,8917	Доллар США
1	2008.01.24	24,6325	Доллар США
1	2008.01.25	24,6349	Доллар США
1	2008.01.26	24,4386	Доллар США
1	2008.01.29	24,5952	Доллар США
1	2008.01.30	24,4750	Доллар США
1	2008.01.31	24,4764	Доллар США
1	2008.02.01	24,4262	Доллар США
1	2008.02.02	24,4201	Доллар США
1	2008.02.05	24,4543	Доллар США
1	2008.02.06	24,5211	Доллар США
1	2008.02.07	24,6706	Доллар США
1	2008.02.08	24,6466	Доллар США
1	2008.02.09	24,7813	Доллар США
1	2008.02.12	24,6715	Доллар США
1	2008.02.13	24,6537	Доллар США
1	2008.02.14	24,6655	Доллар США
1	2008.02.15	24,6392	Доллар США
1	2008.02.16	24,5861	Доллар США
1	2008.02.19	24,5767	Доллар США
1	2008.02.20	24,5206	Доллар США
1	2008.02.21	24,5486	Доллар США
1	2008.02.22	24,5299	Доллар США
1	2008.02.23	24,4663	Доллар США
1	2008.02.27	24,4558	Доллар США
1	2008.02.28	24,1966	Доллар США
1	2008.02.29	24,1159	Доллар США
1	2008.03.01	24,0023	Доллар США
1	2008.03.04	24,0103	Доллар США
1	2008.03.05	24,0480	Доллар США
1	2008.03.06	24,0473	Доллар США
1	2008.03.07	23,9349	Доллар США
1	2008.03.08	23,8353	Доллар США
1	2008.03.12	23,8587	Доллар США
1	2008.03.13	23,8461	Доллар США
1	2008.03.14	23,6924	Доллар США
1	2008.03.15	23,6490	Доллар США
1	2008.03.18	23,5126	Доллар США
1	2008.03.19	23,5325	Доллар США
1	2008.03.20	23,5581	Доллар США
1	2008.03.21	23,6781	Доллар США
1	2008.03.22	23,7773	Доллар США
1	2008.03.25	23,8351	Доллар США
1	2008.03.26	23,7010	Доллар США
1	2008.03.27	23,6559	Доллар США
1	2008.03.28	23,5171	Доллар США
1	2008.03.29	23,5156	Доллар США
1	2008.04.01	23,5027	Доллар США
1	2008.04.02	23,5799	Доллар США
1	2008.04.03	23,6706	Доллар США
1	2008.04.04	23,6153	Доллар США
1	2008.04.05	23,5982	Доллар США
1	2008.04.08	23,6028	Доллар США
1	2008.04.09	23,5330	Доллар США
1	2008.04.10	23,5437	Доллар США
1	2008.04.11	23,4628	Доллар США
1	2008.04.12	23,4825	Доллар США
1	2008.04.15	23,5139	Доллар США
1	2008.04.16	23,4549	Доллар США
1	2008.04.17	23,4482	Доллар США
1	2008.04.18	23,3703	Доллар США
1	2008.04.19	23,3696	Доллар США
1	2008.04.22	23,4704	Доллар США
1	2008.04.23	23,4299	Доллар США
1	2008.04.24	23,3448	Доллар США
1	2008.04.25	23,4391	Доллар США
1	2008.04.26	23,6007	Доллар США
1	2008.04.29	23,6037	Доллар США
1	2008.04.30	23,6471	Доллар США
1	2008.05.01	23,6588	Доллар США
1	2008.05.05	23,7939	Доллар США
1	2008.05.06	23,7633	Доллар США
1	2008.05.07	23,7456	Доллар США
1	2008.05.08	23,7523	Доллар США
1	2008.05.09	23,8833	Доллар США
1	2008.05.13	23,8328	Доллар США
1	2008.05.14	23,7199	Доллар США
1	2008.05.15	23,8521	Доллар США
1	2008.05.16	23,8482	Доллар США
1	2008.05.17	23,8391	Доллар США
1	2008.05.20	23,7238	Доллар США
1	2008.05.21	23,7462	Доллар США
1	2008.05.22	23,6874	Доллар США
1	2008.05.23	23,5758	Доллар США
1	2008.05.24	23,6007	Доллар США
1	2008.05.27	23,5483	Доллар США
1	2008.05.28	23,5513	Доллар США
1	2008.05.29	23,5847	Доллар США
1	2008.05.30	23,6659	Доллар США
1	2008.05.31	23,7384	Доллар США
1	2008.06.03	23,7473	Доллар США
1	2008.06.04	23,6968	Доллар США
1	2008.06.05	23,8019	Доллар США
1	2008.06.06	23,8116	Доллар США
1	2008.06.07	23,6809	Доллар США
1	2008.06.08	23,5651	Доллар США
1	2008.06.10	23,5210	Доллар США
1	2008.06.11	23,6109	Доллар США
1	2008.06.12	23,6748	Доллар США
1	2008.06.17	23,7795	Доллар США
1	2008.06.18	23,6402	Доллар США
1	2008.06.19	23,6586	Доллар США
1	2008.06.20	23,5979	Доллар США
1	2008.06.21	23,6288	Доллар США
1	2008.06.24	23,5908	Доллар США
1	2008.06.25	23,6223	Доллар США
1	2008.06.26	23,6113	Доллар США
1	2008.06.27	23,5245	Доллар США
1	2008.06.28	23,4573	Доллар США
1	2008.07.01	23,4068	Доллар США
1	2008.07.02	23,4689	Доллар США
1	2008.07.03	23,4147	Доллар США
1	2008.07.04	23,3759	Доллар США
1	2008.07.05	23,5125	Доллар США
1	2008.07.08	23,5589	Доллар США
1	2008.07.09	23,5024	Доллар США
1	2008.07.10	23,4147	Доллар США
1	2008.07.11	23,4363	Доллар США
1	2008.07.12	23,3727	Доллар США
1	2008.07.15	23,2300	Доллар США
1	2008.07.16	23,1255	Доллар США
1	2008.07.17	23,1638	Доллар США
1	2008.07.18	23,2250	Доллар США
1	2008.07.19	23,1937	Доллар США
1	2008.07.22	23,2120	Доллар США
1	2008.07.23	23,1960	Доллар США
1	2008.07.24	23,3220	Доллар США
1	2008.07.25	23,3782	Доллар США
1	2008.07.26	23,3572	Доллар США
1	2008.07.29	23,3610	Доллар США
1	2008.07.30	23,3278	Доллар США
1	2008.07.31	23,4456	Доллар США
1	2008.08.01	23,4186	Доллар США
1	2008.08.02	23,4697	Доллар США
1	2008.08.05	23,4039	Доллар США
1	2008.08.06	23,4354	Доллар США
1	2008.08.07	23,5142	Доллар США
1	2008.08.08	23,5816	Доллар США
1	2008.08.09	23,8782	Доллар США
1	2008.08.12	24,5697	Доллар США
1	2008.08.13	24,3424	Доллар США
1	2008.08.14	24,1559	Доллар США
1	2008.08.15	24,2901	Доллар США
1	2008.08.16	24,5054	Доллар США
1	2008.08.19	24,4898	Доллар США
1	2008.08.20	24,5703	Доллар США
1	2008.08.21	24,4316	Доллар США
1	2008.08.22	24,3013	Доллар США
1	2008.08.23	24,2699	Доллар США
1	2008.08.26	24,4389	Доллар США
1	2008.08.27	24,5803	Доллар США
1	2008.08.28	24,6019	Доллар США
1	2008.08.29	24,5474	Доллар США
1	2008.08.30	24,5769	Доллар США
1	2008.09.02	24,6670	Доллар США
1	2008.09.03	24,7184	Доллар США
1	2008.09.04	24,8739	Доллар США
1	2008.09.05	25,2144	Доллар США
1	2008.09.06	25,4552	Доллар США
1	2008.09.09	25,2626	Доллар США
1	2008.09.10	25,5814	Доллар США
1	2008.09.11	25,5761	Доллар США
1	2008.09.12	25,7842	Доллар США
1	2008.09.13	25,7013	Доллар США
1	2008.09.16	25,3938	Доллар США
1	2008.09.17	25,5064	Доллар США
1	2008.09.18	25,5245	Доллар США
1	2008.09.19	25,4307	Доллар США
1	2008.09.20	25,4863	Доллар США
1	2008.09.23	25,2690	Доллар США
1	2008.09.24	24,9864	Доллар США
1	2008.09.25	25,0703	Доллар США
1	2008.09.26	24,8982	Доллар США
1	2008.09.27	25,0221	Доллар США
1	2008.09.30	25,2464	Доллар США
1	2008.10.01	25,3718	Доллар США
1	2008.10.02	25,6023	Доллар США
1	2008.10.03	25,8213	Доллар США
1	2008.10.04	25,8993	Доллар США
1	2008.10.07	26,1784	Доллар США
1	2008.10.08	26,1791	Доллар США
1	2008.10.09	26,1629	Доллар США
1	2008.10.10	26,0695	Доллар США
1	2008.10.11	26,2080	Доллар США
1	2008.10.14	26,1111	Доллар США
1	2008.10.15	26,0871	Доллар США
1	2008.10.16	26,1347	Доллар США
1	2008.10.17	26,3691	Доллар США
1	2008.10.18	26,2505	Доллар США
1	2008.10.21	26,0561	Доллар США
1	2008.10.22	26,4417	Доллар США
1	2008.10.23	26,9215	Доллар США
1	2008.10.24	26,9793	Доллар США
1	2008.10.25	27,0596	Доллар США
1	2008.10.28	27,3507	Доллар США
1	2008.10.29	27,3018	Доллар США
1	2008.10.30	27,0979	Доллар США
1	2008.10.31	26,5430	Доллар США
1	2008.11.01	27,0981	Доллар США
1	2008.11.02	27,0793	Доллар США
1	2008.11.06	26,9146	Доллар США
1	2008.11.07	26,9114	Доллар США
1	2008.11.08	27,0041	Доллар США
1	2008.11.11	26,9639	Доллар США
1	2008.11.12	27,3399	Доллар США
1	2008.11.13	27,4704	Доллар США
1	2008.11.14	27,6704	Доллар США
1	2008.11.15	27,3386	Доллар США
1	2008.11.18	27,4374	Доллар США
1	2008.11.19	27,4301	Доллар США
1	2008.11.20	27,4413	Доллар США
1	2008.11.21	27,5715	Доллар США
1	2008.11.22	27,5665	Доллар США
1	2008.11.25	27,6613	Доллар США
1	2008.11.26	27,3913	Доллар США
1	2008.11.27	27,3563	Доллар США
1	2008.11.28	27,4216	Доллар США
1	2008.11.29	27,6060	Доллар США
1	2008.12.02	27,9409	Доллар США
1	2008.12.03	28,0166	Доллар США
1	2008.12.04	27,9212	Доллар США
1	2008.12.05	27,9576	Доллар США
1	2008.12.06	28,0916	Доллар США
1	2008.12.09	28,0043	Доллар США
1	2008.12.10	28,0029	Доллар США
1	2008.12.11	27,8671	Доллар США
1	2008.12.12	27,9310	Доллар США
1	2008.12.13	27,8077	Доллар США
1	2008.12.16	27,8160	Доллар США
1	2008.12.17	27,6009	Доллар США
1	2008.12.18	27,5199	Доллар США
1	2008.12.19	27,6095	Доллар США
1	2008.12.20	27,7351	Доллар США
1	2008.12.23	28,2682	Доллар США
1	2008.12.24	28,3359	Доллар США
1	2008.12.25	28,6119	Доллар США
1	2008.12.26	28,6735	Доллар США
1	2008.12.27	29,0058	Доллар США
1	2008.12.30	29,2300	Доллар США
1	2008.12.31	29,3804	Доллар США
1	2009.01.01	29,3916	Доллар США
1	2009.01.12	30,5331	Доллар США
1	2009.01.13	30,9981	Доллар США
1	2009.01.14	31,2226	Доллар США
1	2009.01.15	31,5616	Доллар США
1	2009.01.16	32,2135	Доллар США
1	2009.01.17	32,5747	Доллар США
1	2009.01.20	32,9085	Доллар США
1	2009.01.21	33,4154	Доллар США
1	2009.01.22	32,6430	Доллар США
1	2009.01.23	32,7991	Доллар США
1	2009.01.24	32,8926	Доллар США
1	2009.01.27	32,9018	Доллар США
1	2009.01.28	32,9979	Доллар США
1	2009.01.29	33,2155	Доллар США
1	2009.01.30	34,6847	Доллар США
1	2009.01.31	35,4146	Доллар США
1	2009.02.03	36,1767	Доллар США
1	2009.02.04	36,1290	Доллар США
1	2009.02.05	36,0135	Доллар США
1	2009.02.06	36,3095	Доллар США
1	2009.02.07	36,3798	Доллар США
1	2009.02.10	36,1258	Доллар США
1	2009.02.11	35,9285	Доллар США
1	2009.02.12	35,8323	Доллар США
1	2009.02.13	34,8003	Доллар США
1	2009.02.14	34,5578	Доллар США
1	2009.02.17	34,7797	Доллар США
1	2009.02.18	35,6345	Доллар США
1	2009.02.19	36,4267	Доллар США
1	2009.02.20	36,0910	Доллар США
1	2009.02.21	36,0760	Доллар США
1	2009.02.25	36,0254	Доллар США
1	2009.02.26	35,7442	Доллар США
1	2009.02.27	35,7223	Доллар США
1	2009.02.28	35,7205	Доллар США
1	2009.03.03	36,1644	Доллар США
1	2009.03.04	36,2054	Доллар США
1	2009.03.05	36,2284	Доллар США
1	2009.03.06	35,8899	Доллар США
1	2009.03.07	35,7374	Доллар США
1	2009.03.11	35,4534	Доллар США
1	2009.03.12	35,1164	Доллар США
1	2009.03.13	35,2944	Доллар США
1	2009.03.14	34,8316	Доллар США
1	2009.03.17	34,8388	Доллар США
1	2009.03.18	34,5318	Доллар США
1	2009.03.19	34,4203	Доллар США
1	2009.03.20	33,8222	Доллар США
1	2009.03.21	33,4230	Доллар США
1	2009.03.24	33,3034	Доллар США
1	2009.03.25	33,2726	Доллар США
1	2009.03.26	33,7268	Доллар США
1	2009.03.27	33,4668	Доллар США
1	2009.03.28	33,4133	Доллар США
1	2009.03.31	34,0134	Доллар США
1	2009.04.01	33,9032	Доллар США
1	2009.04.02	33,9456	Доллар США
1	2009.04.03	33,7636	Доллар США
1	2009.04.04	33,4095	Доллар США
1	2009.04.07	33,1743	Доллар США
1	2009.04.08	33,3840	Доллар США
1	2009.04.09	33,7781	Доллар США
1	2009.04.10	33,5334	Доллар США
1	2009.04.11	33,6309	Доллар США
1	2009.04.14	33,4863	Доллар США
1	2009.04.15	33,3887	Доллар США
1	2009.04.16	33,4507	Доллар США
1	2009.04.17	33,4184	Доллар США
1	2009.04.18	33,4677	Доллар США
1	2009.04.21	33,5371	Доллар США
1	2009.04.22	34,1043	Доллар США
1	2009.04.23	34,0597	Доллар США
1	2009.04.24	33,7848	Доллар США
1	2009.04.25	33,4187	Доллар США
1	2009.04.28	33,3904	Доллар США
1	2009.04.29	33,5533	Доллар США
1	2009.04.30	33,2491	Доллар США
1	2009.05.01	32,9740	Доллар США
1	2009.05.05	32,9672	Доллар США
1	2009.05.06	32,8146	Доллар США
1	2009.05.07	32,8883	Доллар США
1	2009.05.08	32,7915	Доллар США
1	2009.05.09	32,5534	Доллар США
1	2009.05.13	32,2817	Доллар США
1	2009.05.14	31,9841	Доллар США
1	2009.05.15	32,1677	Доллар США
1	2009.05.16	32,0797	Доллар США
1	2009.05.19	32,2919	Доллар США
1	2009.05.20	31,9498	Доллар США
1	2009.05.21	31,8009	Доллар США
1	2009.05.22	31,4586	Доллар США
1	2009.05.23	31,1998	Доллар США
1	2009.05.26	31,0516	Доллар США
1	2009.05.27	31,1465	Доллар США
1	2009.05.28	31,1846	Доллар США
1	2009.05.29	31,3259	Доллар США
1	2009.05.30	30,9843	Доллар США
1	2009.06.02	30,7441	Доллар США
1	2009.06.03	30,7321	Доллар США
1	2009.06.04	30,5131	Доллар США
1	2009.06.05	30,8767	Доллар США
1	2009.06.06	30,6919	Доллар США
1	2009.06.09	31,0751	Доллар США
1	2009.06.10	31,2637	Доллар США
1	2009.06.11	30,9277	Доллар США
1	2009.06.12	30,9124	Доллар США
1	2009.06.16	31,1548	Доллар США
1	2009.06.17	31,3185	Доллар США
1	2009.06.18	31,1297	Доллар США
1	2009.06.19	31,0998	Доллар США
1	2009.06.20	31,1541	Доллар США
1	2009.06.23	31,2408	Доллар США
1	2009.06.24	31,5765	Доллар США
1	2009.06.25	31,1365	Доллар США
1	2009.06.26	31,2037	Доллар США
1	2009.06.27	31,1184	Доллар США
1	2009.06.30	31,2904	Доллар США
1	2009.07.01	31,0385	Доллар США
1	2009.07.02	31,1904	Доллар США
1	2009.07.03	31,1252	Доллар США
1	2009.07.04	31,2481	Доллар США
1	2009.07.07	31,4143	Доллар США
1	2009.07.08	31,4695	Доллар США
1	2009.07.09	31,7819	Доллар США
1	2009.07.10	31,8878	Доллар США
1	2009.07.11	32,0353	Доллар США
1	2009.07.14	33,0597	Доллар США
1	2009.07.15	32,5072	Доллар США
1	2009.07.16	32,0470	Доллар США
